original_path,label,tipo,duracao,sample_rate,zcr,rms,spectral_centroid,bandwidth,rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
dataset\direita\Rick Bessa_direita_185.wav,direita,augmentado,1.2,16000,0.08240388569078948,0.10143143,1699.8496169312698,1991.0203217576825,3924.1365131578946,-259.4041846560398,68.30066991881957,28.995091957343405,52.61946758352792,19.713107768863672,-9.16597605846761,-6.365288714057176,-5.650592208038551,-8.199020544648828,-13.502439218115823,-17.2778259071461,-3.7874259409336806,-11.241958003904676
dataset\direita\Rick Bessa_direita_185.wav,direita,augmentado,1.2,16000,0.03773900082236842,0.08788051,1038.9182916979207,1505.6994422087232,2359.7861842105262,-316.1121520996094,94.78759002685547,23.259719848632812,61.02808380126953,23.241546630859375,-3.2066280841827393,-12.858641624450684,-1.3415534496307373,-9.9962739944458,-6.8380889892578125,-22.1511287689209,-2.7620792388916016,-11.279181480407715
dataset\direita\Rick Bessa_direita_186.wav,direita,augmentado,1.2,16000,0.10791015625,0.07482427,2180.244834980675,2164.061318662613,4817.639802631579,-217.3049779660379,58.84071806035622,21.987112848669295,24.561739397696883,-1.196969299415566,-17.864258083760745,-17.06860907205175,11.863902058279237,-9.193032548141675,-5.323408372676654,-2.832994166979631,-18.870860555905,-4.121167593826926
dataset\direita\Rick Bessa_direita_186.wav,direita,augmentado,1.2,16000,0.10248766447368421,0.058454324,1969.8451706431672,1994.684362212867,4301.398026315789,-253.1908416748047,67.74662780761719,16.214534759521484,25.412124633789062,-11.217225074768066,-21.677810668945312,-18.22016716003418,15.886943817138672,-19.15361213684082,-1.4707423448562622,-15.786842346191406,-17.142532348632812,-8.103510856628418
dataset\direita\Rick Bessa_direita_187.wav,direita,augmentado,1.2,16000,0.04052734375,0.12449795,1138.6168911872303,1757.2278589881603,2699.21875,-262.1315281001063,94.15314076301284,52.06153515741919,47.302247808485724,12.78793665919792,-7.059706252304588,-2.531895430528376,3.8651954466636265,-14.12229546191314,-13.72591524410435,-7.686348748064609,-9.791131649556517,-11.400313157738529
dataset\direita\Rick Bessa_direita_187.wav,direita,augmentado,1.2,16000,0.029065583881578948,0.10768617,724.7250895527872,1278.834946385098,1222.8618421052631,-311.6595764160156,117.54176330566406,48.283241271972656,56.45957565307617,11.169775009155273,0.2735452651977539,-9.972190856933594,15.130404472351074,-10.387150764465332,-16.84407615661621,-7.705992221832275,-5.485081195831299,-12.317310333251953
dataset\direita\Rick Bessa_direita_188.wav,direita,augmentado,1.2,16000,0.08700400904605263,0.10632559,1855.336419553501,2101.92241940529,4217.9276315789475,-245.34734505188644,57.89761516399932,42.301459845551165,46.19927205392619,12.268815380651077,0.6106906702043244,-0.9875708984436485,-4.818021166959002,-8.046562623848876,-17.659688069629844,-4.641025676729608,-9.993519511257187,-10.520087501790465
dataset\direita\Rick Bessa_direita_188.wav,direita,augmentado,1.2,16000,0.045808490953947366,0.09469801,1226.4371126419067,1648.4680903327328,2662.8289473684213,-300.8607177734375,84.25215911865234,33.8170166015625,61.204505920410156,12.322722434997559,6.3208184242248535,-6.328882694244385,-1.0557581186294556,-7.0523905754089355,-18.269027709960938,-10.2422456741333,-1.5981404781341553,-17.486074447631836
dataset\direita\Rick Bessa_direita_189.wav,direita,augmentado,1.2,16000,0.12954872532894737,0.08005071,2058.442404455196,2120.4130586854008,4601.973684210527,-251.56210794301094,57.8716066047486,27.06923863179498,33.497555884257416,14.130736247259422,3.482531664583449,-15.477557180011326,-1.2726668597017798,-8.747758183237805,-12.656638954568853,-10.274969837969177,-9.968590642272273,-10.609885135292638
dataset\direita\Rick Bessa_direita_189.wav,direita,augmentado,1.2,16000,0.0698499177631579,0.06998866,1499.22227835502,1803.650357364316,3538.6513157894738,-296.79931640625,75.92694091796875,16.534345626831055,44.48317337036133,10.440957069396973,14.394540786743164,-20.732547760009766,2.3537862300872803,-8.069186210632324,-7.512574672698975,-14.224968910217285,-6.718993186950684,-14.51271915435791
dataset\direita\Rick Bessa_direita_190.wav,direita,augmentado,1.2,16000,0.09074321546052631,0.07849611,1799.9224568732259,1959.9242375056576,4061.8832236842104,-246.01109630424062,69.82057043974687,22.18959331340398,54.32998316506284,8.927971375366917,-9.75616378569469,1.8953245562234198,-12.026230982705203,-5.663726993281729,-10.382755307161931,-15.703929046393498,-2.457635977530413,-12.888350398203695
dataset\direita\Rick Bessa_direita_190.wav,direita,augmentado,1.2,16000,0.07398745888157894,0.054464865,1438.0699709121532,1661.3989381981203,3289.2680921052633,-293.74945068359375,88.53182983398438,14.465216636657715,63.37805938720703,-7.744477272033691,-10.230664253234863,-3.036173105239868,-12.01708984375,-7.580216407775879,-14.907732963562012,-15.393460273742676,-2.0793566703796387,-17.495729446411133
dataset\direita\Rick Bessa_direita_191.wav,direita,augmentado,1.2,16000,0.14823190789473684,0.07928362,2292.143024569565,2103.6214503091905,4886.924342105263,-275.65294270740094,51.875251157352686,18.51000559683213,34.234943670743604,-5.435973641030528,-27.16453544053654,-25.848013615164675,9.55565789038213,-15.261517888994542,-15.698537493169077,5.722842891166291,-16.639469374585563,3.6421981266023717
dataset\direita\Rick Bessa_direita_191.wav,direita,augmentado,1.2,16000,0.07125051398026316,0.06425606,1425.7456295678649,1629.4887029127938,3190.7894736842104,-335.6052551269531,80.48357391357422,14.372255325317383,46.16529846191406,-4.715864181518555,-23.868181228637695,-41.20841979980469,12.2031888961792,-7.300673007965088,-25.142183303833008,6.467486381530762,-15.916619300842285,1.2233383655548096
dataset\direita\Rick Bessa_direita_192.wav,direita,augmentado,1.2,16000,0.09101305509868421,0.11477898,1762.1536427316203,2019.116536841698,4092.5164473684213,-224.19562467534783,60.49048882404644,35.0614615404836,53.976445590552,5.794617088956175,-7.21742696570424,-0.03561824328845441,1.3937297602257126,-9.132067911373426,-21.546213656769673,-2.0143757818407306,-5.136170078484274,-12.47490951821836
dataset\direita\Rick Bessa_direita_192.wav,direita,augmentado,1.2,16000,0.048416940789473686,0.09516903,1252.301760352558,1664.0242751228586,2998.560855263158,-270.7591857910156,83.5526351928711,28.146554946899414,70.80033111572266,2.663764238357544,-3.7167580127716064,-7.058834075927734,10.141838073730469,-6.893826961517334,-20.059326171875,-13.162140846252441,5.99130392074585,-15.30584716796875
dataset\direita\Rick Bessa_direita_193.wav,direita,augmentado,1.2,16000,0.13790090460526316,0.07333322,2122.4651153932255,2141.2703379781397,4553.2483552631575,-246.52644012363612,59.04390041772939,29.83085814544333,39.38345751876336,8.419457566551774,-15.635194339004146,-1.1828534886863435,3.8424630840638985,-8.823669623463962,-13.500041071856803,-10.514100474266098,-5.6255776491340415,-14.413678095430965
dataset\direita\Rick Bessa_direita_193.wav,direita,augmentado,1.2,16000,0.06925884046052631,0.056095198,1484.0090741854626,1836.2293026917814,3385.0740131578946,-309.8568115234375,81.73110961914062,30.992576599121094,45.357452392578125,-4.12754487991333,-17.78201675415039,-0.13733236491680145,3.318063497543335,-18.543489456176758,-16.8303165435791,-9.405327796936035,-6.684747219085693,-17.614038467407227
dataset\direita\Silas_uSoll_direita_194.wav,direita,augmentado,1.2,16000,0.2317408511513158,0.09603477,2385.54204424931,2037.8303422440222,4665.090460526316,-260.1789408347614,47.32786706275913,28.63371810287369,19.667147490317888,-23.038404456412763,-19.74472850358178,-7.752313176018185,-15.6321371084086,-11.068576169487274,-4.973279159135927,-2.3789894672019063,-0.20789689223336846,-3.875687714906513
dataset\direita\Silas_uSoll_direita_194.wav,direita,augmentado,1.2,16000,0.055985300164473686,0.07877406,1339.9212114494485,1513.5313454279317,2737.4588815789475,-343.8746337890625,81.6868667602539,33.460723876953125,35.06126403808594,-28.34125328063965,-25.07887077331543,-8.03674602508545,-11.418441772460938,-16.93185043334961,-5.055239200592041,-8.75586986541748,3.367807388305664,-10.862317085266113
dataset\direita\Silas_uSoll_direita_195.wav,direita,augmentado,1.2,16000,0.2594186883223684,0.035920016,2614.6907664338446,2068.0608389253293,4951.891447368421,-356.08705660118704,35.24572112221673,21.380296358932792,30.5873677773146,13.756384609165641,1.3242907475504841,-14.192459194519904,-6.987317463977928,-3.835090837804554,-17.13233116200376,-7.65380513471028,-4.882264839425393,-8.491630576090927
dataset\direita\Silas_uSoll_direita_195.wav,direita,augmentado,1.2,16000,0.08290501644736842,0.03005803,1587.8210810808,1662.1579952564166,3350.7401315789475,-481.921875,65.16800689697266,18.95159339904785,46.69013977050781,20.044967651367188,13.678563117980957,-18.456985473632812,-11.549873352050781,-0.4716673493385315,-18.784286499023438,-13.41702938079834,-0.11251858621835709,-13.42116641998291
dataset\direita\Silas_uSoll_direita_196.wav,direita,augmentado,1.2,16000,0.26449424342105265,0.050068926,2468.410431994209,2000.4862277892298,4497.944078947368,-322.43981528663414,50.24179840562429,23.273943620382227,24.451273492249015,5.588862422771846,-9.753410605152046,-4.889024469810071,-4.241380040919477,-11.84303093029447,-6.054403053162422,-3.1557766581698004,-4.924614633333914,-1.035672684724405
dataset\direita\Silas_uSoll_direita_196.wav,direita,augmentado,1.2,16000,0.047388980263157895,0.04540181,922.0809262790292,1049.3264727403293,1708.6759868421052,-455.8037109375,100.76274108886719,15.407737731933594,36.78451919555664,12.221035957336426,-13.238470077514648,-6.869863986968994,0.707690954208374,-15.57511043548584,-6.62509822845459,-5.31272554397583,-6.768411159515381,-2.650254487991333
dataset\direita\Silas_uSoll_direita_197.wav,direita,augmentado,1.2,16000,0.2508609169407895,0.06511972,2503.8002023949584,2042.7780022887546,4893.7088815789475,-288.97249749543874,51.432721481393834,23.516462444168944,27.36031591660478,-9.82770546176087,-10.585859965067366,-9.725484354704816,-11.914591166305929,-9.294765346514495,-6.741594886663789,-1.1765676204085864,-6.046474312388069,1.4526798567881252
dataset\direita\Silas_uSoll_direita_197.wav,direita,augmentado,1.2,16000,0.05328690378289474,0.056728344,1155.856874209178,1296.6811670002298,2373.1496710526317,-388.7162170410156,88.2755355834961,17.385452270507812,38.53068542480469,-13.370546340942383,-7.479959011077881,-14.039588928222656,-14.529386520385742,-12.4708833694458,-6.456392288208008,-2.051301956176758,-6.303247451782227,-5.4763641357421875
dataset\direita\Silas_uSoll_direita_198.wav,direita,augmentado,1.2,16000,0.2923648231907895,0.021162653,2819.441384033566,2218.1451040470024,5258.223684210527,-371.9951354266209,29.851474826298237,24.979139650263065,23.341589549972316,14.744493548642389,4.120470310617943,0.6627960223991953,-2.7796535216048412,-6.36510540120108,-7.623008165717828,-7.236798965886041,-6.383530478225488,-4.847702938867171
dataset\direita\Silas_uSoll_direita_198.wav,direita,augmentado,1.2,16000,0.040283203125,0.015336124,894.2965976226473,1128.656511894273,1607.5246710526317,-563.1769409179688,82.7953872680664,27.539945602416992,43.70671463012695,16.42461585998535,-5.3270721435546875,0.6036472320556641,-8.644767761230469,-10.855669975280762,-7.038433074951172,-11.177898406982422,-5.089659214019775,-6.617008686065674
dataset\direita\Silas_uSoll_direita_199.wav,direita,augmentado,1.2,16000,0.24380653782894737,0.05859089,2491.783770542244,1979.0617016338772,4745.065789473684,-298.32977261398406,45.42959091335458,11.02670490817353,34.31975489266416,-8.678730579347533,-17.438088227116037,-12.212771511362872,-4.949631217428794,-7.646483056597511,-6.769527277940138,-3.111827264340502,-3.2695157060103965,-4.16715123718553
dataset\direita\Silas_uSoll_direita_199.wav,direita,augmentado,1.2,16000,0.09940378289473684,0.039942253,1685.0509019782583,1668.9403476319521,3484.5805921052633,-376.0235595703125,67.9876480102539,13.312283515930176,36.961612701416016,-24.73777961730957,-21.829065322875977,-16.873098373413086,-2.7901086807250977,-9.795418739318848,-5.182497501373291,-4.699526786804199,-3.6788289546966553,-7.267143726348877
dataset\direita\Silas_uSoll_direita_200.wav,direita,augmentado,1.2,16000,0.21537057976973684,0.05308239,2341.326916440651,2142.867228007721,4817.434210526316,-264.30367871711934,49.510236914985654,29.656969828456408,39.54885608194352,18.306655674519288,-7.112933326499462,-8.232279723942536,-0.4604964128549966,-11.862107009681463,-3.4761699771774084,-7.049150991307809,-7.57956699062435,-1.3308142805685759
dataset\direita\Silas_uSoll_direita_200.wav,direita,augmentado,1.2,16000,0.05274722450657895,0.04650679,1278.714007231056,1562.4744598335012,2788.8569078947367,-359.7171325683594,91.1028823852539,17.862476348876953,62.151432037353516,20.15061378479004,-0.33574751019477844,-19.982200622558594,10.231072425842285,-19.671104431152344,2.1380903720855713,-11.241040229797363,-5.1955671310424805,-7.382781982421875
dataset\direita\Silas_uSoll_direita_201.wav,direita,augmentado,1.2,16000,0.23718904194078946,0.033532135,2485.9357578837084,2208.325050691469,5069.4901315789475,-328.31221181413065,39.425984630781734,31.03745601385277,26.601569086369413,7.383972570841576,2.501876309373252,-0.012258544185393669,-5.674590325728006,-6.221224433865912,-8.647249692400184,-6.245389428706775,-4.751543328357498,-5.690838851400677
dataset\direita\Silas_uSoll_direita_201.wav,direita,augmentado,1.2,16000,0.053068462171052634,0.029609354,1032.1935187995011,1384.833343653941,1941.8174342105262,-479.203857421875,87.51495361328125,37.120147705078125,47.931480407714844,0.12259316444396973,4.40385627746582,-0.4198029041290283,-4.783133506774902,-9.184883117675781,-6.874298095703125,-10.329538345336914,-2.6795408725738525,-7.7797064781188965
dataset\direita\Silas_uSoll_direita_202.wav,direita,augmentado,1.2,16000,0.2540475945723684,0.016716035,2791.7160698028215,2278.2419893182287,5498.5608552631575,-355.14869903840685,31.871917265204605,20.44541189170049,23.581564168755644,13.922187940584811,-1.3996675137044654,-4.5262562974441325,-3.079075973829029,-8.645180056102985,-11.195395531385174,-9.029028125175085,-7.253619344920174,-8.551816305219598
dataset\direita\Silas_uSoll_direita_202.wav,direita,augmentado,1.2,16000,0.04430509868421053,0.015037901,952.8089223641176,1253.2010694134049,1883.6348684210527,-530.3383178710938,88.12411499023438,14.73644733428955,38.158668518066406,21.542850494384766,-6.000387668609619,-9.299406051635742,1.8854690790176392,-10.959959030151367,-8.185894012451172,-19.85845375061035,-1.9642715454101562,-11.886332511901855
dataset\direita\Silas_uSoll_direita_203.wav,direita,augmentado,1.2,16000,0.1439915707236842,0.083483495,2128.976522074143,2064.046271932561,4495.2713815789475,-222.20447524923418,62.77739828350639,25.63749126825028,30.897460081907855,3.2982252583180736,-8.639882480682742,-10.151638756935426,-3.5454643233970025,-10.138746771482227,-7.868275499851485,-2.092160846580792,-3.646903482648773,0.5587842978514782
dataset\direita\Silas_uSoll_direita_203.wav,direita,augmentado,1.2,16000,0.07208573190789473,0.072073534,1462.3799376612553,1632.6297606904602,3033.717105263158,-270.43572998046875,85.79058837890625,15.421095848083496,44.751068115234375,1.4647841453552246,-0.9217862486839294,-19.100727081298828,1.663521409034729,-13.857780456542969,-3.863473892211914,-6.297755241394043,-0.25702711939811707,-5.05911111831665
dataset\esquerda\Ana_esquerda_0.wav,esquerda,augmentado,1.2,16000,0.18149928042763158,0.073718145,2261.1977040051656,2079.843851478212,4679.481907894737,-240.0187186587442,67.1829353920589,21.22782048858683,17.702845369110488,0.22677941120061737,-6.269540581420114,-7.801327865541129,-7.653789281384786,-8.491154529304627,-1.3663970305168203,-9.255971027257248,-3.3441232863940913,-3.487494859774148
dataset\esquerda\Ana_esquerda_0.wav,esquerda,augmentado,1.2,16000,0.1083984375,0.057775903,1689.2923663179279,1863.6238397140485,3685.8552631578946,-288.1302185058594,80.20973205566406,20.50341033935547,17.854572296142578,-3.8075344562530518,-7.975094318389893,-9.16561222076416,-9.771380424499512,-6.838506698608398,-1.7371734380722046,-9.332984924316406,-1.3111664056777954,-3.6401314735412598
dataset\esquerda\Ana_esquerda_1.wav,esquerda,augmentado,1.2,16000,0.2522229646381579,0.08748995,2706.3895817246953,2025.2980559375478,4855.263157894737,-224.5242314754247,53.765582971444765,17.68431457951534,12.551681720652942,7.191595700622025,-10.567281387928988,-23.312572004767798,-1.384697745403544,-1.5787036267424766,-11.062800874401917,-8.397985747719312,1.3188406378834867,-4.877385011178471
dataset\esquerda\Ana_esquerda_1.wav,esquerda,augmentado,1.2,16000,0.15260074013157895,0.06550196,2142.193632467792,1857.9004823620758,4201.891447368421,-308.08038330078125,70.4183120727539,15.223750114440918,13.717010498046875,2.1930413246154785,-16.182735443115234,-26.558670043945312,5.636075019836426,-4.444540500640869,-13.288956642150879,-2.5487754344940186,1.8392674922943115,-7.4428324699401855
dataset\esquerda\Ana_esquerda_10.wav,esquerda,augmentado,1.2,16000,0.16063168174342105,0.057918336,2244.8272490509903,1996.0517427935988,4610.608552631579,-181.71002020341447,70.68797107391299,12.888885508122746,19.50009576774798,2.922328616549364,6.0312035349827084,-5.352461285615568,-10.57211287307885,-3.409668747617445,-4.791544702146656,-13.626736407937218,4.508384190746557,0.6981450519405762
dataset\esquerda\Ana_esquerda_10.wav,esquerda,augmentado,1.2,16000,0.15437397203947367,0.041309096,2047.8264849420352,1835.1888329805631,4240.7483552631575,-211.5345458984375,85.60906982421875,-0.6897636651992798,34.229793548583984,-6.574378967285156,19.50537872314453,-13.323827743530273,1.887307047843933,-15.795724868774414,9.868623733520508,-26.934894561767578,9.517419815063477,-9.764801025390625
dataset\esquerda\Ana_esquerda_11.wav,esquerda,augmentado,1.2,16000,0.10631681743421052,0.06006911,1747.0664124247123,1986.7910980917484,3854.2351973684213,-187.99292653905238,93.2859959118202,26.349290387598984,12.385884871489063,-1.6689900955172963,-7.963248553736625,-17.469001513568436,-7.477006299647758,-5.171690401506016,-8.28221338304479,-7.170499499464296,-4.102252926202926,-4.94149142047732
dataset\esquerda\Ana_esquerda_11.wav,esquerda,augmentado,1.2,16000,0.10009765625,0.042109687,1637.1281312759027,1869.8022788808066,3541.1184210526317,-222.71473693847656,99.36564636230469,22.356613159179688,13.828004837036133,-5.986182689666748,-8.718127250671387,-19.970081329345703,-3.21614408493042,-9.710589408874512,-8.961745262145996,-7.7388997077941895,-1.2731144428253174,-6.068879127502441
dataset\esquerda\Ana_esquerda_12.wav,esquerda,augmentado,1.2,16000,0.16902240953947367,0.049797643,2265.0335505912403,2024.5279590070452,4523.848684210527,-229.6545202874939,74.20164010528724,23.89766231152545,14.913675068792623,-0.24010617173106658,-5.938479373103415,-11.448650729851588,-5.9936338951881645,-9.611862954182296,-2.458720096181432,-10.376053665920509,1.5488260475765416,-2.385477282176645
dataset\esquerda\Ana_esquerda_12.wav,esquerda,augmentado,1.2,16000,0.14815481085526316,0.036714163,2009.462901863641,1928.0631740487063,4038.034539473684,-268.4454650878906,83.29487609863281,24.024765014648438,16.665130615234375,-1.6299418210983276,-7.950933456420898,-13.790205955505371,-5.674231052398682,-9.93825626373291,-3.860518217086792,-10.387328147888184,4.8251051902771,-7.676776885986328
dataset\esquerda\Ana_esquerda_13.wav,esquerda,augmentado,1.2,16000,0.21506219161184212,0.0344554,2394.6828422656336,2134.6102269095795,4972.65625,-246.7533925997724,65.60362237776005,18.15010541272512,16.774157866412782,10.402429721441084,1.5913578790007377,-10.46181468313297,-2.370334632133081,-4.083081162257096,-5.599288552171493,-6.416042106369718,-0.11688083103568973,-1.3195211012332946
dataset\esquerda\Ana_esquerda_13.wav,esquerda,augmentado,1.2,16000,0.11518297697368421,0.028616745,1742.652105481875,1778.4974440305043,3788.8569078947367,-313.93756103515625,90.39165496826172,5.4840989112854,30.816856384277344,0.5364574790000916,15.848055839538574,-20.09574317932129,6.781235694885254,-11.656268119812012,4.9054670333862305,-16.707178115844727,5.317813873291016,-8.999932289123535
dataset\esquerda\Ana_esquerda_14.wav,esquerda,augmentado,1.2,16000,0.05633223684210526,0.038544767,1390.3297297344711,1864.042744486971,3350.3289473684213,-234.06399566738952,105.7316022292831,23.836334229211342,19.379913910498463,8.346846222483686,6.431845623335628,-12.269103946199198,-10.85644210169268,-6.634828786681037,-3.9142297498033094,-5.25645684603616,0.9880742476495034,-1.3824513339821556
dataset\esquerda\Ana_esquerda_14.wav,esquerda,augmentado,1.2,16000,0.055754009046052634,0.02974767,1179.2510270751063,1593.2079152995045,2607.5246710526317,-276.311767578125,119.65528869628906,14.487034797668457,25.172204971313477,2.7538468837738037,6.335021018981934,-18.951414108276367,-6.243198394775391,-9.388915061950684,-0.9273372292518616,-6.700570106506348,3.449960708618164,-5.833646297454834
dataset\esquerda\Ana_esquerda_15.wav,esquerda,augmentado,1.2,16000,0.06668893914473684,0.04720782,1562.7717991056059,1902.1279652267058,3631.9901315789475,-227.141169354296,99.42246897462537,26.262298094818487,24.347745717386832,7.496077103352498,-6.401850085490492,-17.275722128126176,-4.694163647497473,-5.93603195323373,-2.19263900531008,-5.989443109261979,-4.097329462120226,-5.055057055185223
dataset\esquerda\Ana_esquerda_15.wav,esquerda,augmentado,1.2,16000,0.056974712171052634,0.043279056,1224.0540334007449,1520.1264061433608,2554.8930921052633,-265.67254638671875,121.15786743164062,11.015037536621094,38.578704833984375,1.3601101636886597,9.160441398620605,-25.261363983154297,1.7745052576065063,-14.03454875946045,4.977072238922119,-11.804518699645996,1.909503698348999,-10.894713401794434
dataset\esquerda\Ana_esquerda_16.wav,esquerda,augmentado,1.2,16000,0.15290912828947367,0.043199528,2194.4726008069274,2110.2871983462214,4729.6463815789475,-201.34968180999496,72.82037498290829,32.32094775833351,23.62776439093981,-2.466443438225068,-2.1902417954901985,-12.226829850889587,-7.013536654554288,-3.965221079355143,-4.386812513979021,-1.9501967259121145,0.933532792973918,-3.662872464623724
dataset\esquerda\Ana_esquerda_16.wav,esquerda,augmentado,1.2,16000,0.14923416940789475,0.031616677,2005.858973514311,1927.645373540082,4258.6348684210525,-239.07354736328125,80.9298324584961,27.286231994628906,24.672657012939453,-8.89810848236084,-2.447636365890503,-19.054397583007812,-5.662522792816162,-9.839177131652832,-6.155943870544434,-2.4496026039123535,2.0467724800109863,-6.6248579025268555
dataset\esquerda\Ana_esquerda_17.wav,esquerda,augmentado,1.2,16000,0.22413394325657895,0.03788383,2589.1262185857595,2210.6458503907156,5203.125,-247.47631189801484,57.884424994549114,26.57750946110687,13.76435135495909,4.136438435032117,-4.32715953287569,-12.594523092598203,-3.5726323795923087,-5.889022598673077,-2.105361792782318,-3.128642124068792,-0.17848437056420388,-1.6253870190523694
dataset\esquerda\Ana_esquerda_17.wav,esquerda,augmentado,1.2,16000,0.10587993421052631,0.032212347,1803.9243833419453,1824.4429426668016,3844.9835526315787,-325.3533020019531,83.04314422607422,17.867067337036133,25.753646850585938,-2.7052760124206543,8.472286224365234,-22.405847549438477,1.522293210029602,-12.17474365234375,2.7010090351104736,-9.278575897216797,5.298197269439697,-7.832517147064209
dataset\esquerda\Ana_esquerda_18.wav,esquerda,augmentado,1.2,16000,0.12313682154605263,0.03752954,1977.248114903659,2084.1065284802207,4347.245065789473,-217.2408522730396,86.84498264986314,27.999564572924644,13.147624554164466,4.12063292380042,-1.7899550791250374,-12.430060495497582,-5.742636138486127,-4.242795143259596,-5.878565200790256,-6.610924761641283,-1.9324264023884812,-5.013837181444223
dataset\esquerda\Ana_esquerda_18.wav,esquerda,augmentado,1.2,16000,0.10040604440789473,0.030069126,1525.4681203702062,1629.9427759045707,3104.6463815789475,-263.0677490234375,115.2881088256836,10.686990737915039,30.907432556152344,-6.99435567855835,15.046624183654785,-23.128437042236328,2.6167755126953125,-12.367459297180176,3.4013595581054688,-15.891261100769043,6.296258449554443,-11.13158893585205
dataset\esquerda\Ana_esquerda_19.wav,esquerda,augmentado,1.2,16000,0.13865902549342105,0.063028276,2085.5673511658924,1894.925280209981,4130.550986842105,-200.9963582582979,80.4010062683958,32.364010809115356,22.185022693691174,5.950051395445207,6.880125497716451,-19.377282006817754,-10.361384038100516,-7.558287050339291,-5.636296791690403,-8.726966014326587,-5.165351432872948,-1.2634334817808246
dataset\esquerda\Ana_esquerda_19.wav,esquerda,augmentado,1.2,16000,0.17725894325657895,0.044367105,2100.074981858887,1822.1847456515757,4011.1019736842104,-233.9258270263672,84.49224853515625,30.454792022705078,21.792207717895508,2.4362573623657227,4.03024435043335,-25.911279678344727,-6.733288764953613,-9.829955101013184,-5.073145389556885,-10.832793235778809,-1.1965891122817993,-4.360040664672852
dataset\esquerda\Ana_esquerda_2.wav,esquerda,augmentado,1.2,16000,0.2197779605263158,0.06054003,2606.5370508559436,1990.124503794608,4799.136513157895,-217.52555678256527,45.794637585724296,1.240416877668574,23.774771225997835,-5.685872115206837,-19.915534302807686,-20.689699522608972,-7.978019214807902,-15.578221999489436,-12.019676424307054,-3.95788630971985,-10.705042318290856,-1.1718699797986123
dataset\esquerda\Ana_esquerda_2.wav,esquerda,augmentado,1.2,16000,0.15382144325657895,0.047295894,1952.181645259133,1595.1525220451629,3547.4917763157896,-275.9891662597656,76.05548095703125,-9.802726745605469,35.52623748779297,-6.552651882171631,-11.823690414428711,-30.52122688293457,-1.5992027521133423,-19.445266723632812,-10.42636489868164,-6.243429660797119,-5.7669677734375,-14.795194625854492
dataset\esquerda\Ana_esquerda_20.wav,esquerda,augmentado,1.2,16000,0.12654194078947367,0.072323956,2028.2815563925917,1934.312741970223,4272.409539473684,-163.9559712184161,78.64925138513442,18.374699576684588,15.04246595950619,-1.706069253422117,2.2892699462137567,-19.39643984317138,-9.567748857383506,-7.982800109019488,-3.271593047849933,-8.86161784640516,-1.9870350573357751,-7.736454080549158
dataset\esquerda\Ana_esquerda_20.wav,esquerda,augmentado,1.2,16000,0.14487818667763158,0.058079362,1934.3141333487554,1809.5682070311577,4029.3996710526317,-186.3265838623047,87.21497344970703,9.795221328735352,28.12681770324707,-10.67397689819336,15.832463264465332,-28.451866149902344,-1.4339101314544678,-18.839399337768555,5.922748565673828,-18.084352493286133,6.6655592918396,-14.521878242492676
dataset\esquerda\Ana_esquerda_21.wav,esquerda,augmentado,1.2,16000,0.14090768914473684,0.060836066,2043.242542737136,2059.3132873945615,4321.340460526316,-217.8454717693556,76.94112980546812,25.50823585992762,16.33522304993639,-1.8658097666066524,-8.33081088742404,-9.902987932209628,-7.105968934155691,-12.68003406935749,-3.734820907751332,-8.025552791642818,-4.97995554552499,-4.308366175097651
dataset\esquerda\Ana_esquerda_21.wav,esquerda,augmentado,1.2,16000,0.08231393914473684,0.047333915,1383.4685994783856,1572.821704329317,2841.0773026315787,-272.20428466796875,110.781494140625,12.242591857910156,29.751001358032227,-10.228923797607422,1.6453269720077515,-18.244787216186523,1.0810917615890503,-21.457706451416016,1.2886497974395752,-13.126975059509277,0.397792249917984,-11.006756782531738
dataset\esquerda\Ana_esquerda_22.wav,esquerda,augmentado,1.2,16000,0.12263569078947369,0.04317211,1917.0454862093409,1987.7382967286264,4113.898026315789,-224.60675900885852,85.83314789855244,22.247848454117708,13.484237022442295,6.8066283248050885,1.928360724754253,-14.38111903777539,-3.8799956329533565,-9.801972301918363,-3.0978305845818634,-9.783660192595725,-4.6703252054691955,-6.08335594736033
dataset\esquerda\Ana_esquerda_22.wav,esquerda,augmentado,1.2,16000,0.12006578947368421,0.031001614,1696.9450711756429,1759.9422564579788,3508.840460526316,-255.38270568847656,100.13690185546875,10.86653995513916,24.742048263549805,-2.4431891441345215,14.96285343170166,-23.75560760498047,4.619986057281494,-18.99530601501465,4.52766752243042,-16.29854965209961,1.1084688901901245,-11.973374366760254
dataset\esquerda\Ana_esquerda_23.wav,esquerda,augmentado,1.2,16000,0.1640625,0.048664864,2273.5567839629393,2071.2553630691596,4631.784539473684,-222.9354136500149,71.0375981628501,22.6117017096599,19.117639579949593,0.3809536918417841,-5.703783902689797,-10.064500466567123,-11.309099788902012,-13.067341680313705,-7.124981640003636,-7.554666732881806,1.4056044462723896,2.492930139801627
